order_id,user_id,order_time,pay_time,province,city,channel,order_status,total_amount,discount_amount,pay_amount
O2026062300020655,U007984,2026-06-23 11:51:34,2026-06-23 12:03:34,河北省,石家庄,APP,已支付,1600.65,80.03,1520.62
O2025070400020656,U002711,2025-07-04 21:34:05,2025-07-04 21:50:05,山东省,济南,PC,已支付,1148.39,34.45,1113.94
O2025030800020657,U004230,2025-03-08 22:17:06,2025-03-08 22:35:06,湖南省,株洲,PC,已支付,1066.31,213.74,852.57
O2025082800020658,U010466,2025-08-28 22:46:13,2025-08-28 22:56:13,河南省,新乡,APP,已支付,1672.59,50.18,1622.41
O2025071900020659,U003896,2025-07-19 09:16:26,2025-07-19 09:34:26,湖北省,宜昌,APP,已支付,580.21,15.28,564.93
O2025111300020660,U003176,2025-11-13 22:12:52,2025-11-13 22:38:52,浙江省,温州,小程序,已支付,1414.34,42.43,1371.91
O2025120600020661,U004427,2025-12-06 13:51:53,2025-12-06 14:04:53,浙江省,绍兴,APP,已支付,6885.33,448.12,6437.21
O2026042700020662,U008945,2026-04-27 12:56:57,2026-04-27 13:22:57,江苏省,苏州,APP,已支付,1753.10,52.59,1700.51
O2026042000020663,U003172,2026-04-20 13:08:32,2026-04-20 13:17:32,广东省,深圳,APP,已支付,5859.13,175.77,5683.36
O2025102300020664,U009125,2025-10-23 11:15:22,2025-10-23 11:43:22,江苏省,南京,APP,已支付,138.90,0.00,138.90
O2025032700020665,U001673,2025-03-27 20:04:09,2025-03-27 20:24:09,广东省,深圳,小程序,已完成,599.23,8.99,590.24
O2025031500020666,U000228,2025-03-15 15:23:51,2025-03-15 15:25:51,四川省,南充,直播间,已支付,1447.09,168.41,1278.68
O2026010700020667,U003603,2026-01-07 12:01:44,2026-01-07 12:17:44,湖北省,武汉,小程序,已完成,2169.63,108.48,2061.15
O2025030100020668,U006246,2025-03-01 18:27:43,2025-03-01 18:42:43,江苏省,南通,APP,已完成,98.45,1.34,97.11
O2025030400020669,U008148,2025-03-04 01:56:37,2025-03-04 01:59:37,陕西省,西安,小程序,已支付,1007.96,40.32,967.64
O2026051000020670,U010309,2026-05-10 13:44:16,,浙江省,温州,直播间,已取消,1749.95,202.49,0.00
O2025031600020671,U006312,2025-03-16 21:37:16,2025-03-16 21:48:16,浙江省,嘉兴,小程序,已支付,2027.16,85.65,1941.51
O2026052600020672,U004215,2026-05-26 22:33:28,2026-05-26 22:35:28,江苏省,无锡,APP,已支付,4549.05,181.96,4367.09
O2025100800020673,U009231,2025-10-08 01:43:44,2025-10-08 01:58:44,湖北省,宜昌,小程序,已支付,609.43,9.14,600.29
O2025122300020674,U010746,2025-12-23 13:50:02,2025-12-23 13:59:02,江苏省,无锡,APP,已完成,167.97,0.00,167.97
O2025011900020675,U002786,2025-01-19 22:10:40,2025-01-19 22:27:40,浙江省,嘉兴,APP,已支付,1909.29,167.72,1741.57
O2025030800020676,U000360,2025-03-08 17:43:08,2025-03-08 17:48:08,上海市,上海,PC,已支付,1589.02,231.04,1357.98
O2025011600020677,U000642,2025-01-16 09:51:58,2025-01-16 10:15:58,四川省,成都,APP,已支付,2372.94,118.65,2254.29
O2026053100020678,U005573,2026-05-31 16:52:35,2026-05-31 17:07:35,广东省,广州,小程序,已支付,564.22,31.14,533.08
O2025122800020679,U007194,2025-12-28 22:37:04,2025-12-28 22:39:04,广东省,佛山,小程序,已完成,4998.48,382.68,4615.80
O2025012600020680,U008853,2025-01-26 22:15:51,2025-01-26 22:33:51,广东省,广州,APP,已支付,1081.08,76.41,1004.67
O2026022300020681,U008914,2026-02-23 21:21:59,2026-02-23 21:36:59,江苏省,苏州,APP,已支付,1244.38,37.33,1207.05
O2025111600020682,U003988,2025-11-16 10:53:54,2025-11-16 11:22:54,湖北省,荆州,PC,已完成,1369.19,75.22,1293.97
O2026011500020683,U005219,2026-01-15 13:56:42,2026-01-15 14:12:42,福建省,泉州,APP,已支付,587.77,20.57,567.20
O2026040900020684,U010505,2026-04-09 21:50:11,2026-04-09 22:02:11,陕西省,宝鸡,搜索广告,已支付,126.97,0.00,126.97
O2025091500020685,U006262,2025-09-15 11:39:37,2025-09-15 12:04:37,江苏省,南京,小程序,已支付,1252.18,50.09,1202.09
O2026013100020686,U010889,2026-01-31 22:38:01,2026-01-31 23:05:01,重庆市,重庆,小程序,已支付,231.88,8.64,223.24
O2026020900020687,U001872,2026-02-09 20:03:26,2026-02-09 20:05:26,四川省,成都,APP,已完成,2345.93,140.76,2205.17
O2025111100020688,U011051,2025-11-11 19:27:50,2025-11-11 19:51:50,北京市,北京,APP,已支付,1287.40,146.39,1141.01
O2025100100020689,U010482,2025-10-01 11:01:18,2025-10-01 11:03:18,江苏省,南通,小程序,已支付,728.44,89.68,638.76
O2026020800020690,U003082,2026-02-08 13:18:36,2026-02-08 13:38:36,湖南省,长沙,APP,已支付,295.54,3.40,292.14
O2026021400020691,U004238,2026-02-14 11:46:33,2026-02-14 11:58:33,江苏省,常州,APP,已支付,1843.76,272.57,1571.19
O2026042600020692,U002314,2026-04-26 11:32:21,2026-04-26 11:36:21,广东省,深圳,APP,已支付,411.79,9.78,402.01
O2025062900020693,U004274,2025-06-29 13:27:42,,江苏省,无锡,搜索广告,已取消,5070.06,247.00,0.00
O2025050600020694,U010481,2025-05-06 20:36:58,2025-05-06 21:03:58,湖南省,常德,PC,已支付,164.37,3.29,161.08
O2025081400020695,U003390,2025-08-14 11:11:47,2025-08-14 11:19:47,江苏省,无锡,小程序,已完成,685.63,10.28,675.35
O2025072200020696,U004780,2025-07-22 22:34:48,2025-07-22 22:43:48,浙江省,温州,搜索广告,已支付,4160.53,166.42,3994.11
O2025020900020697,U005927,2025-02-09 22:45:22,2025-02-09 22:59:22,陕西省,渭南,APP,已支付,6621.95,316.41,6305.54
O2025040900020698,U000918,2025-04-09 13:28:07,2025-04-09 13:54:07,福建省,福州,APP,已完成,4893.29,195.73,4697.56
O2025110200020699,U004168,2025-11-02 13:27:03,2025-11-02 13:31:03,广东省,深圳,APP,已支付,231.13,10.77,220.36
O2025040800020700,U000857,2025-04-08 00:42:49,,福建省,厦门,APP,已取消,746.34,11.20,0.00
O2025100700020701,U000868,2025-10-07 21:46:34,2025-10-07 22:03:34,湖南省,长沙,小程序,已支付,1715.23,51.46,1663.77
O2026021600020702,U010905,2026-02-16 22:57:29,2026-02-16 23:13:29,广东省,佛山,直播间,已支付,385.86,19.76,366.10
O2025072700020703,U000222,2025-07-27 11:08:04,2025-07-27 11:26:04,河南省,洛阳,搜索广告,已支付,6315.31,363.25,5952.06
O2025100300020704,U007317,2025-10-03 13:51:28,2025-10-03 13:56:28,河南省,许昌,APP,已支付,784.95,11.77,773.18
O2025091500020705,U005670,2025-09-15 21:46:22,2025-09-15 22:15:22,河南省,南阳,直播间,已支付,2376.41,205.64,2170.77
O2025110700020706,U008739,2025-11-07 11:32:40,2025-11-07 12:00:40,四川省,德阳,APP,已支付,356.53,0.00,356.53
O2025042000020707,U000590,2025-04-20 22:50:24,2025-04-20 22:57:24,河北省,廊坊,APP,已支付,375.88,7.67,368.21
O2026060700020708,U011556,2026-06-07 08:39:43,2026-06-07 08:41:43,河南省,郑州,APP,已支付,182.35,6.31,176.04
O2025112300020709,U006770,2025-11-23 22:08:53,2025-11-23 22:20:53,福建省,漳州,小程序,已完成,782.38,38.58,743.80
O2025112700020710,U006099,2025-11-27 11:45:57,2025-11-27 11:57:57,湖南省,岳阳,小程序,已支付,1840.55,110.43,1730.12
O2026041100020711,U009313,2026-04-11 14:59:16,2026-04-11 15:27:16,上海市,上海,自然流量,已支付,6889.99,391.10,6498.89
O2025122400020712,U006561,2025-12-24 22:47:58,2025-12-24 22:52:58,广东省,东莞,小程序,已支付,480.72,9.61,471.11
O2025042000020713,U010719,2025-04-20 18:03:04,2025-04-20 18:04:04,江苏省,常州,小程序,已支付,94.23,2.49,91.74
O2025121100020714,U010239,2025-12-11 20:46:20,2025-12-11 21:02:20,湖南省,衡阳,APP,已支付,7620.89,228.63,7392.26
O2025042400020715,U008310,2025-04-24 19:44:22,2025-04-24 20:06:22,山东省,青岛,自然流量,已支付,6458.58,258.34,6200.24
O2026021100020716,U003934,2026-02-11 21:23:41,2026-02-11 21:40:41,上海市,上海,APP,已退款,4167.16,166.69,594.62
O2025020800020717,U010083,2025-02-08 18:27:36,2025-02-08 18:43:36,上海市,上海,APP,已完成,1265.00,83.07,1181.93
O2026030600020718,U008101,2026-03-06 09:17:38,2026-03-06 09:27:38,广东省,广州,PC,已支付,308.57,0.00,308.57
O2025012400020719,U006136,2025-01-24 08:37:51,,湖北省,襄阳,搜索广告,已取消,2143.67,128.62,0.00
O2025072400020720,U007004,2025-07-24 20:20:47,2025-07-24 20:30:47,四川省,成都,APP,已支付,450.80,4.51,446.29
O2025032300020721,U005879,2025-03-23 20:04:32,2025-03-23 20:16:32,广东省,深圳,APP,已支付,896.76,45.99,850.77
O2025021900020722,U008842,2025-02-19 21:03:46,2025-02-19 21:09:46,广东省,广州,APP,已支付,131.82,2.64,129.18
O2026021100020723,U005970,2026-02-11 20:57:03,2026-02-11 21:09:03,江苏省,无锡,小程序,已支付,797.35,27.91,769.44
O2026052100020724,U003487,2026-05-21 12:11:28,2026-05-21 12:22:28,江苏省,常州,APP,已完成,381.31,3.81,377.50
O2026021800020725,U006363,2026-02-18 00:33:54,2026-02-18 00:42:54,重庆市,重庆,小程序,已退款,403.76,0.00,88.24
O2025051900020726,U006481,2025-05-19 23:01:53,2025-05-19 23:24:53,北京市,北京,APP,已支付,1743.20,104.59,1638.61
O2025111200020727,U007989,2025-11-12 11:15:00,2025-11-12 11:39:00,四川省,德阳,APP,已完成,542.23,18.98,523.25
O2025102000020728,U003605,2025-10-20 11:52:47,2025-10-20 12:17:47,浙江省,温州,APP,已支付,3091.42,92.74,2998.68
O2026031500020729,U003252,2026-03-15 20:54:16,2026-03-15 21:00:16,浙江省,宁波,APP,已支付,811.02,38.43,772.59
O2025052000020730,U007623,2025-05-20 13:06:46,2025-05-20 13:10:46,江苏省,南京,直播间,已退款,132.46,11.82,33.09
O2025072500020731,U007255,2025-07-25 20:22:16,2025-07-25 20:38:16,四川省,绵阳,APP,已支付,844.29,21.11,823.18
O2025052600020732,U004461,2025-05-26 15:36:25,2025-05-26 15:46:25,浙江省,宁波,APP,已支付,7285.83,218.57,7067.26
O2025051100020733,U000966,2025-05-11 20:12:08,2025-05-11 20:32:08,四川省,宜宾,小程序,已支付,3699.63,221.24,3478.39
O2025120600020734,U010208,2025-12-06 16:54:53,2025-12-06 17:06:53,江苏省,苏州,自然流量,已完成,1307.84,74.92,1232.92
O2025011700020735,U004604,2025-01-17 10:02:29,2025-01-17 10:06:29,湖北省,武汉,APP,已支付,736.27,11.04,725.23
O2026042600020736,U006671,2026-04-26 14:17:00,2026-04-26 14:28:00,广东省,深圳,搜索广告,已完成,798.54,29.45,769.09
O2025012400020737,U007458,2025-01-24 20:32:22,2025-01-24 20:59:22,广东省,佛山,APP,已支付,2423.11,121.16,2301.95
O2025111500020738,U000783,2025-11-15 22:54:16,2025-11-15 23:01:16,广东省,佛山,APP,已支付,409.06,14.81,394.25
O2025050300020739,U003468,2025-05-03 17:10:52,2025-05-03 17:36:52,陕西省,宝鸡,APP,已完成,73.25,0.87,72.38
O2025080100020740,U005817,2025-08-01 11:12:28,2025-08-01 11:34:28,广东省,广州,小程序,已支付,951.16,14.27,936.89
O2025022700020741,U010032,2025-02-27 09:46:02,2025-02-27 09:54:02,北京市,北京,APP,已完成,594.92,8.92,586.00
O2026042500020742,U008046,2026-04-25 12:43:22,2026-04-25 13:05:22,广东省,珠海,APP,已支付,651.80,51.70,600.10
O2025110500020743,U000929,2025-11-05 13:33:26,2025-11-05 13:37:26,广东省,东莞,APP,已支付,4892.40,244.62,4647.78
O2025082100020744,U005387,2025-08-21 17:40:12,2025-08-21 18:09:12,广东省,东莞,小程序,已完成,1831.18,54.94,1776.24
O2025031000020745,U008247,2025-03-10 18:15:30,2025-03-10 18:23:30,江苏省,苏州,APP,已支付,1794.50,53.84,1740.66
O2026040400020746,U010598,2026-04-04 12:14:06,2026-04-04 12:42:06,江苏省,苏州,APP,已支付,604.59,27.02,577.57
O2025072300020747,U007595,2025-07-23 15:10:40,2025-07-23 15:20:40,江苏省,常州,APP,已完成,462.41,4.62,457.79
O2025051800020748,U005610,2025-05-18 20:46:55,2025-05-18 21:12:55,浙江省,绍兴,APP,已支付,1265.87,62.97,1202.90
O2025102100020749,U008994,2025-10-21 13:38:33,2025-10-21 13:43:33,四川省,宜宾,APP,已支付,1221.42,48.86,1172.56
O2026051400020750,U010247,2026-05-14 22:57:35,2026-05-14 23:22:35,河南省,郑州,小程序,已支付,415.97,0.00,415.97
O2025100100020751,U002181,2025-10-01 20:32:36,2025-10-01 20:48:36,四川省,绵阳,APP,已支付,5862.08,732.32,5129.76
O2025082100020752,U003602,2025-08-21 22:55:13,2025-08-21 23:08:13,陕西省,宝鸡,APP,已完成,483.68,24.18,459.50
O2025072500020753,U011070,2025-07-25 21:02:05,2025-07-25 21:13:05,陕西省,咸阳,小程序,已支付,164.59,0.00,164.59
O2026052900020754,U000369,2026-05-29 10:33:55,2026-05-29 10:55:55,江苏省,南京,APP,已支付,1813.61,54.41,1759.20
O2025102900020755,U004092,2025-10-29 12:26:12,2025-10-29 12:51:12,江苏省,南通,搜索广告,已支付,120.66,0.00,120.66
O2025052400020756,U005142,2025-05-24 20:53:05,2025-05-24 21:08:05,湖北省,襄阳,PC,已支付,1974.66,127.67,1846.99
O2026042100020757,U003065,2026-04-21 12:18:09,2026-04-21 12:35:09,浙江省,杭州,PC,已完成,1081.20,54.06,1027.14
O2025111900020758,U010865,2025-11-19 22:04:36,2025-11-19 22:09:36,山东省,临沂,自然流量,已支付,387.06,0.00,387.06
O2025033000020759,U000071,2025-03-30 22:45:53,,广东省,东莞,小程序,已取消,102.91,3.07,0.00
O2026022700020760,U007377,2026-02-27 12:29:17,2026-02-27 12:47:17,江苏省,苏州,搜索广告,已支付,923.33,13.85,909.48
O2025112100020761,U003669,2025-11-21 09:51:37,2025-11-21 09:55:37,福建省,厦门,搜索广告,已支付,250.22,2.50,247.72
O2025030800020762,U006335,2025-03-08 21:23:35,2025-03-08 21:53:35,湖北省,武汉,直播间,已支付,1434.68,290.24,1144.44
O2025041000020763,U006425,2025-04-10 23:40:09,2025-04-11 00:08:09,重庆市,重庆,APP,已支付,2025.42,121.53,1903.89
O2025081400020764,U009326,2025-08-14 23:22:32,2025-08-14 23:52:32,浙江省,宁波,APP,已完成,734.17,11.01,723.16
O2025072700020765,U000184,2025-07-27 19:19:22,2025-07-27 19:26:22,上海市,上海,小程序,已完成,8256.99,419.25,7837.74
O2026043000020766,U001475,2026-04-30 11:39:51,2026-04-30 11:40:51,北京市,北京,PC,已支付,14751.52,442.55,14308.97
O2026060100020767,U001125,2026-06-01 22:23:02,2026-06-01 22:35:02,江苏省,苏州,APP,已支付,3256.32,130.25,3126.07
O2026031500020768,U007261,2026-03-15 01:48:26,2026-03-15 02:11:26,广东省,珠海,APP,已支付,1356.66,66.47,1290.19
O2025011700020769,U010571,2025-01-17 00:33:14,2025-01-17 00:49:14,安徽省,芜湖,小程序,已支付,800.34,12.01,788.33
O2025061800020770,U007070,2025-06-18 11:21:13,2025-06-18 11:40:13,广东省,深圳,APP,已完成,136.61,22.33,114.28
O2026051100020771,U011446,2026-05-11 16:59:58,2026-05-11 17:07:58,浙江省,杭州,小程序,已完成,8374.03,418.70,7955.33
O2026040600020772,U002672,2026-04-06 22:47:00,2026-04-06 23:09:00,安徽省,阜阳,直播间,已完成,725.25,61.18,664.07
O2026032800020773,U011398,2026-03-28 21:23:16,2026-03-28 21:35:16,江苏省,苏州,小程序,已支付,7726.40,580.48,7145.92
O2025061500020774,U003963,2025-06-15 11:55:35,2025-06-15 12:07:35,湖南省,常德,自然流量,已支付,59.40,2.74,56.66
O2026031000020775,U011323,2026-03-10 13:10:18,2026-03-10 13:33:18,江苏省,无锡,APP,已支付,1070.50,53.53,1016.97
O2025030700020776,U011617,2025-03-07 22:41:53,,江苏省,无锡,APP,已取消,756.14,34.03,0.00
O2026050700020777,U001627,2026-05-07 21:22:35,2026-05-07 21:46:35,广东省,东莞,PC,已完成,3138.80,94.16,3044.64
O2025072800020778,U001467,2025-07-28 20:36:50,2025-07-28 20:55:50,江苏省,常州,PC,已支付,526.48,7.90,518.58
O2025062500020779,U011530,2025-06-25 20:01:04,2025-06-25 20:28:04,福建省,莆田,APP,已支付,387.77,3.88,383.89
O2025103100020780,U009751,2025-10-31 11:04:46,2025-10-31 11:11:46,江苏省,无锡,小程序,已支付,1193.87,95.51,1098.36
O2026031400020781,U004707,2026-03-14 10:31:18,2026-03-14 10:38:18,广东省,珠海,APP,已完成,2454.08,216.40,2237.68
O2025081000020782,U008380,2025-08-10 20:15:10,2025-08-10 20:19:10,北京市,北京,小程序,已完成,89.45,1.40,88.05
O2025101700020783,U011214,2025-10-17 22:29:58,2025-10-17 22:35:58,湖北省,宜昌,自然流量,已支付,439.32,0.00,439.32
O2025090900020784,U009920,2025-09-09 12:57:07,2025-09-09 13:15:07,江苏省,南通,APP,已支付,213.42,2.13,211.29
O2025090300020785,U009001,2025-09-03 20:59:38,2025-09-03 21:09:38,湖南省,常德,小程序,已支付,322.29,3.22,319.07
O2025052300020786,U002262,2025-05-23 13:23:27,2025-05-23 13:32:27,江苏省,无锡,PC,已支付,272.20,0.00,272.20
O2025092800020787,U002552,2025-09-28 12:18:58,,四川省,成都,APP,已取消,1920.22,102.02,0.00
O2025070200020788,U010128,2025-07-02 11:01:05,,安徽省,芜湖,APP,已取消,426.95,0.00,0.00
O2026010500020789,U003297,2026-01-05 11:30:40,2026-01-05 11:33:40,重庆市,重庆,APP,已完成,2078.78,62.36,2016.42
O2025031200020790,U005395,2025-03-12 09:26:27,2025-03-12 09:38:27,广东省,广州,PC,已支付,629.72,40.93,588.79
O2025070700020791,U005039,2025-07-07 22:48:33,2025-07-07 22:56:33,广东省,东莞,小程序,已支付,106.74,0.00,106.74
O2025060300020792,U004485,2025-06-03 11:59:27,2025-06-03 12:06:27,上海市,上海,自然流量,已支付,665.61,23.30,642.31
O2025120200020793,U005368,2025-12-02 19:54:42,2025-12-02 20:10:42,重庆市,重庆,APP,已支付,1690.04,101.40,1588.64
O2025020100020794,U010722,2025-02-01 12:27:24,2025-02-01 12:49:24,江苏省,苏州,小程序,已完成,7731.76,326.40,7405.36
O2026060300020795,U005086,2026-06-03 11:32:00,2026-06-03 11:37:00,广东省,东莞,APP,已支付,427.60,21.38,406.22
O2026022400020796,U009319,2026-02-24 21:18:36,2026-02-24 21:42:36,广东省,珠海,APP,已支付,554.57,13.86,540.71
O2025111900020797,U004476,2025-11-19 22:57:09,2025-11-19 23:07:09,四川省,成都,PC,已完成,4740.24,189.61,4550.63
O2025061500020798,U005481,2025-06-15 21:43:46,2025-06-15 21:51:46,广东省,珠海,直播间,已支付,825.00,68.27,756.73
O2025062900020799,U011625,2025-06-29 15:43:21,2025-06-29 16:06:21,河南省,郑州,搜索广告,已支付,2043.18,130.57,1912.61
O2025062700020800,U002550,2025-06-27 12:30:57,2025-06-27 12:48:57,山东省,烟台,小程序,已支付,90.22,0.90,89.32
O2025082700020801,U010951,2025-08-27 13:48:18,2025-08-27 14:17:18,广东省,佛山,APP,已支付,1337.50,53.50,1284.00
O2026051200020802,U007385,2026-05-12 13:47:15,2026-05-12 14:01:15,浙江省,宁波,PC,已支付,2454.66,98.19,2356.47
O2025122000020803,U011067,2025-12-20 12:26:16,2025-12-20 12:55:16,广东省,珠海,PC,已完成,662.06,30.25,631.81
O2025101200020804,U003984,2025-10-12 15:05:49,2025-10-12 15:32:49,广东省,深圳,直播间,已支付,141.93,6.21,135.72
O2025091200020805,U011485,2025-09-12 17:02:28,2025-09-12 17:09:28,江苏省,常州,搜索广告,已支付,5049.36,252.47,4796.89
O2025122500020806,U002797,2025-12-25 21:50:35,2025-12-25 22:15:35,广东省,广州,APP,已支付,423.98,4.24,419.74
O2025110500020807,U001524,2025-11-05 20:25:38,2025-11-05 20:42:38,河南省,许昌,自然流量,已支付,2240.19,112.01,2128.18
O2025051800020808,U009454,2025-05-18 22:57:13,2025-05-18 23:06:13,广东省,佛山,PC,已支付,2930.73,197.99,2732.74
O2025091900020809,U004045,2025-09-19 11:28:27,2025-09-19 11:47:27,浙江省,温州,PC,已完成,1966.39,58.99,1907.40
O2026031000020810,U000910,2026-03-10 20:10:33,2026-03-10 20:36:33,河南省,洛阳,APP,已支付,2725.48,81.76,2643.72
O2025060300020811,U004695,2025-06-03 22:42:34,2025-06-03 23:06:34,北京市,北京,APP,已退款,1607.74,48.23,185.28
O2025123000020812,U006474,2025-12-30 12:35:25,2025-12-30 13:02:25,江苏省,苏州,APP,已支付,4541.71,136.25,4405.46
O2025040700020813,U000498,2025-04-07 08:18:38,2025-04-07 08:20:38,浙江省,温州,APP,已支付,5019.62,150.59,4869.03
O2025020100020814,U000897,2025-02-01 00:48:45,2025-02-01 01:03:45,浙江省,杭州,小程序,已完成,9230.81,450.06,8780.75
O2025082000020815,U008516,2025-08-20 09:53:20,2025-08-20 09:55:20,广东省,深圳,APP,已完成,3849.93,307.99,3541.94
O2026061000020816,U009157,2026-06-10 14:27:55,2026-06-10 14:48:55,河南省,新乡,小程序,已支付,4640.84,185.63,4455.21
O2025020700020817,U005560,2025-02-07 22:37:55,2025-02-07 22:51:55,江苏省,南京,小程序,已支付,274.96,0.00,274.96
O2025072200020818,U007479,2025-07-22 21:55:13,2025-07-22 22:11:13,广东省,珠海,APP,已完成,1787.66,53.63,1734.03
O2025070500020819,U004588,2025-07-05 11:47:19,2025-07-05 11:49:19,浙江省,宁波,APP,已支付,2008.84,107.84,1901.00
O2026020800020820,U008537,2026-02-08 12:44:20,2026-02-08 13:04:20,广东省,佛山,自然流量,已支付,2274.41,164.58,2109.83
