item_id,order_id,product_id,category,quantity,price,amount
I0002884602,O2026041300028846,P00774,家居,1,818.90,818.90
I0002884701,O2026031300028847,P00028,运动,1,398.15,398.15
I0002884702,O2026031300028847,P00290,家电,2,738.83,1477.66
I0002884703,O2026031300028847,P00194,服饰,2,271.62,543.24
I0002884801,O2025011000028848,P00083,美妆,1,153.41,153.41
I0002884901,O2025082100028849,P00097,食品,5,403.56,2017.80
I0002884902,O2025082100028849,P00542,图书,1,201.52,201.52
I0002884903,O2025082100028849,P00359,母婴,1,658.61,658.61
I0002885001,O2026040700028850,P00044,美妆,1,351.22,351.22
I0002885101,O2026042300028851,P00456,母婴,5,397.82,1989.10
I0002885201,O2026060700028852,P00695,服饰,1,147.19,147.19
I0002885202,O2026060700028852,P00070,美妆,2,150.67,301.34
I0002885301,O2026062100028853,P00317,运动,1,1400.77,1400.77
I0002885401,O2025081500028854,P00555,家居,1,1967.36,1967.36
I0002885501,O2026022700028855,P00286,美妆,1,132.47,132.47
I0002885601,O2026020100028856,P00644,服饰,1,171.24,171.24
I0002885602,O2026020100028856,P00001,服饰,2,227.53,455.06
I0002885603,O2026020100028856,P00166,运动,1,317.78,317.78
I0002885604,O2026020100028856,P00420,美妆,1,120.31,120.31
I0002885701,O2026012900028857,P00523,美妆,1,93.49,93.49
I0002885801,O2025092500028858,P00120,母婴,1,331.16,331.16
I0002885901,O2026030600028859,P00129,美妆,1,244.96,244.96
I0002885902,O2026030600028859,P00331,食品,1,144.37,144.37
I0002886001,O2026021300028860,P00453,服饰,1,695.52,695.52
I0002886101,O2025061500028861,P00558,家电,1,2815.06,2815.06
I0002886102,O2025061500028861,P00412,数码,1,923.96,923.96
I0002886103,O2025061500028861,P00628,服饰,2,533.16,1066.32
I0002886104,O2025061500028861,P00563,数码,1,3193.99,3193.99
I0002886105,O2025061500028861,P00725,母婴,2,809.11,1618.22
I0002886201,O2025080300028862,P00059,图书,1,65.31,65.31
I0002886301,O2025110500028863,P00120,母婴,1,326.15,326.15
I0002886401,O2026030900028864,P00622,家电,1,2026.37,2026.37
I0002886501,O2026062200028865,P00589,食品,1,41.66,41.66
I0002886601,O2025102300028866,P00404,运动,1,687.24,687.24
I0002886701,O2025092600028867,P00106,美妆,1,140.52,140.52
I0002886801,O2025020300028868,P00492,家电,1,467.98,467.98
I0002886802,O2025020300028868,P00056,服饰,1,165.95,165.95
I0002886901,O2025050100028869,P00350,美妆,1,456.12,456.12
I0002886902,O2025050100028869,P00794,服饰,1,328.57,328.57
I0002887001,O2025092600028870,P00347,美妆,1,159.97,159.97
I0002887101,O2026053100028871,P00550,家电,1,972.02,972.02
I0002887201,O2026030800028872,P00020,数码,1,1581.38,1581.38
I0002887202,O2026030800028872,P00552,母婴,2,291.78,583.56
I0002887301,O2025122100028873,P00394,食品,2,121.71,243.42
I0002887302,O2025122100028873,P00075,母婴,1,314.48,314.48
I0002887401,O2025030100028874,P00457,服饰,1,376.82,376.82
I0002887501,O2025091500028875,P00105,服饰,1,79.68,79.68
I0002887601,O2025062800028876,P00327,食品,2,88.37,176.74
I0002887602,O2025062800028876,P00724,服饰,1,159.23,159.23
I0002887701,O2026013100028877,P00285,运动,3,629.29,1887.87
I0002887702,O2026013100028877,P00712,服饰,3,510.89,1532.67
I0002887801,O2026042200028878,P00725,母婴,2,797.06,1594.12
I0002887901,O2025103000028879,P00298,数码,1,2764.06,2764.06
I0002887902,O2025103000028879,P00018,食品,2,118.86,237.72
I0002887903,O2025103000028879,P00177,图书,1,213.28,213.28
I0002887904,O2025103000028879,P00141,图书,2,87.55,175.10
I0002888001,O2025122000028880,P00449,家电,2,719.81,1439.62
I0002888002,O2025122000028880,P00579,服饰,2,299.48,598.96
I0002888003,O2025122000028880,P00525,家居,3,580.54,1741.62
I0002888101,O2025041500028881,P00087,运动,2,694.59,1389.18
I0002888201,O2025100400028882,P00762,家居,1,527.73,527.73
I0002888202,O2025100400028882,P00799,食品,1,46.03,46.03
I0002888301,O2025030300028883,P00610,母婴,4,685.40,2741.60
I0002888302,O2025030300028883,P00267,母婴,2,280.83,561.66
I0002888401,O2025111100028884,P00798,食品,1,43.16,43.16
I0002888501,O2025072000028885,P00405,服饰,1,247.56,247.56
I0002888502,O2025072000028885,P00155,家居,1,948.02,948.02
I0002888503,O2025072000028885,P00343,美妆,2,199.17,398.34
I0002888504,O2025072000028885,P00285,运动,1,592.25,592.25
I0002888505,O2025072000028885,P00302,食品,1,181.78,181.78
I0002888601,O2026043000028886,P00447,母婴,1,142.11,142.11
I0002888602,O2026043000028886,P00683,家电,1,1209.80,1209.80
I0002888603,O2026043000028886,P00206,家居,3,538.40,1615.20
I0002888701,O2026010100028887,P00429,美妆,4,141.89,567.56
I0002888702,O2026010100028887,P00692,服饰,2,455.76,911.52
I0002888703,O2026010100028887,P00206,家居,1,584.45,584.45
I0002888801,O2025112900028888,P00262,食品,1,94.87,94.87
I0002888901,O2026051600028889,P00585,数码,1,3446.51,3446.51
I0002889001,O2025121500028890,P00485,家电,2,2255.50,4511.00
I0002889101,O2026060100028891,P00570,母婴,1,248.51,248.51
I0002889201,O2025090900028892,P00192,数码,1,1060.70,1060.70
I0002889202,O2025090900028892,P00779,食品,1,79.87,79.87
I0002889203,O2025090900028892,P00227,图书,1,84.66,84.66
I0002889301,O2025011900028893,P00324,美妆,1,262.93,262.93
I0002889401,O2026050400028894,P00147,美妆,3,248.38,745.14
I0002889402,O2026050400028894,P00243,食品,2,51.71,103.42
I0002889403,O2026050400028894,P00793,食品,1,242.40,242.40
I0002889501,O2025031600028895,P00037,服饰,1,371.68,371.68
I0002889502,O2025031600028895,P00600,美妆,3,114.93,344.79
I0002889601,O2026020700028896,P00557,家居,1,518.01,518.01
I0002889701,O2025041700028897,P00267,母婴,1,273.16,273.16
I0002889801,O2026062100028898,P00439,家居,1,705.63,705.63
I0002889802,O2026062100028898,P00462,美妆,1,186.81,186.81
I0002889901,O2026010100028899,P00491,食品,2,395.94,791.88
I0002889902,O2026010100028899,P00421,家居,1,719.80,719.80
I0002889903,O2026010100028899,P00636,家居,2,506.87,1013.74
I0002890001,O2026022000028900,P00660,家居,1,493.56,493.56
I0002890101,O2025031700028901,P00334,运动,1,154.09,154.09
I0002890201,O2025090600028902,P00722,食品,2,152.62,305.24
I0002890301,O2025071900028903,P00248,服饰,1,360.69,360.69
I0002890401,O2025010700028904,P00090,服饰,2,145.35,290.70
I0002890402,O2025010700028904,P00342,图书,1,56.59,56.59
I0002890501,O2025110600028905,P00495,家电,1,684.56,684.56
I0002890502,O2025110600028905,P00238,图书,1,88.15,88.15
I0002890601,O2025061800028906,P00703,母婴,1,367.98,367.98
I0002890602,O2025061800028906,P00095,食品,1,126.33,126.33
I0002890701,O2026032300028907,P00780,服饰,1,477.76,477.76
I0002890801,O2025090200028908,P00766,美妆,4,525.26,2101.04
I0002890901,O2025122900028909,P00402,运动,1,953.44,953.44
I0002890902,O2025122900028909,P00372,服饰,1,164.68,164.68
I0002891001,O2025051600028910,P00425,食品,3,94.53,283.59
I0002891101,O2025050200028911,P00189,美妆,1,447.94,447.94
I0002891102,O2025050200028911,P00246,食品,1,154.08,154.08
I0002891201,O2026051300028912,P00158,服饰,1,182.77,182.77
I0002891301,O2025052500028913,P00371,食品,1,110.22,110.22
I0002891302,O2025052500028913,P00269,服饰,2,229.46,458.92
I0002891303,O2025052500028913,P00705,母婴,3,130.48,391.44
I0002891304,O2025052500028913,P00073,家居,1,1069.04,1069.04
I0002891401,O2025101100028914,P00136,数码,1,2169.71,2169.71
I0002891501,O2025072100028915,P00167,数码,2,1112.86,2225.72
I0002891502,O2025072100028915,P00237,服饰,1,182.14,182.14
I0002891601,O2025080100028916,P00617,服饰,1,171.69,171.69
I0002891602,O2025080100028916,P00330,美妆,1,330.05,330.05
I0002891603,O2025080100028916,P00403,美妆,1,104.15,104.15
I0002891701,O2025111100028917,P00503,家电,1,597.13,597.13
I0002891702,O2025111100028917,P00380,数码,1,1131.83,1131.83
I0002891801,O2025092200028918,P00544,家居,1,417.72,417.72
I0002891901,O2025021300028919,P00740,数码,1,1646.53,1646.53
I0002891902,O2025021300028919,P00238,图书,2,90.70,181.40
I0002892001,O2026031600028920,P00472,数码,2,4694.57,9389.14
I0002892101,O2025112300028921,P00215,家居,1,363.44,363.44
I0002892201,O2025081200028922,P00155,家居,1,989.84,989.84
I0002892301,O2025111100028923,P00489,美妆,3,252.21,756.63
I0002892302,O2025111100028923,P00327,食品,1,87.63,87.63
I0002892303,O2025111100028923,P00187,食品,1,205.85,205.85
I0002892304,O2025111100028923,P00641,服饰,1,234.46,234.46
I0002892401,O2026052700028924,P00728,数码,1,1389.21,1389.21
I0002892402,O2026052700028924,P00623,图书,1,256.20,256.20
I0002892501,O2025121800028925,P00590,数码,2,3285.03,6570.06
I0002892601,O2025080400028926,P00578,数码,1,1102.75,1102.75
I0002892602,O2025080400028926,P00622,家电,1,2009.87,2009.87
I0002892603,O2025080400028926,P00131,母婴,2,265.80,531.60
I0002892604,O2025080400028926,P00698,图书,1,65.43,65.43
I0002892605,O2025080400028926,P00693,图书,1,41.69,41.69
I0002892701,O2026020500028927,P00350,美妆,1,438.92,438.92
I0002892801,O2025112400028928,P00336,食品,1,64.91,64.91
I0002892802,O2025112400028928,P00138,服饰,1,284.15,284.15
I0002892901,O2025032300028929,P00254,食品,2,256.91,513.82
I0002892902,O2025032300028929,P00550,家电,1,987.58,987.58
I0002893001,O2025053100028930,P00120,母婴,2,317.47,634.94
I0002893002,O2025053100028930,P00636,家居,5,517.55,2587.75
I0002893101,O2026021400028931,P00379,食品,1,107.39,107.39
I0002893201,O2025022500028932,P00267,母婴,2,276.88,553.76
I0002893202,O2025022500028932,P00336,食品,2,66.39,132.78
I0002893203,O2025022500028932,P00545,家居,2,240.02,480.04
I0002893301,O2026042600028933,P00381,食品,1,163.15,163.15
I0002893401,O2026012900028934,P00646,服饰,2,88.26,176.52
I0002893501,O2025030500028935,P00669,美妆,1,110.54,110.54
I0002893502,O2025030500028935,P00295,母婴,1,656.56,656.56
I0002893601,O2025070600028936,P00769,食品,1,292.28,292.28
I0002893602,O2025070600028936,P00216,服饰,1,370.42,370.42
I0002893603,O2025070600028936,P00054,母婴,2,229.81,459.62
I0002893604,O2025070600028936,P00488,母婴,2,356.90,713.80
I0002893701,O2025051600028937,P00311,运动,2,1263.35,2526.70
I0002893801,O2025051100028938,P00691,食品,2,62.35,124.70
I0002893901,O2025100100028939,P00580,运动,1,872.68,872.68
I0002894001,O2025121200028940,P00330,美妆,1,315.01,315.01
I0002894002,O2025121200028940,P00503,家电,3,589.46,1768.38
I0002894003,O2025121200028940,P00405,服饰,1,253.56,253.56
I0002894101,O2025041600028941,P00059,图书,1,63.29,63.29
I0002894201,O2026052400028942,P00399,母婴,1,788.02,788.02
I0002894202,O2026052400028942,P00062,家居,1,1568.49,1568.49
I0002894301,O2025021600028943,P00457,服饰,2,388.27,776.54
I0002894401,O2025052400028944,P00774,家居,1,814.00,814.00
I0002894402,O2025052400028944,P00547,家电,1,1294.16,1294.16
I0002894403,O2025052400028944,P00217,食品,1,109.21,109.21
I0002894501,O2025092700028945,P00192,数码,3,1040.23,3120.69
I0002894601,O2025120500028946,P00330,美妆,1,321.69,321.69
I0002894602,O2025120500028946,P00357,食品,2,275.94,551.88
I0002894701,O2026040500028947,P00305,家电,2,3741.10,7482.20
I0002894702,O2026040500028947,P00249,母婴,1,535.95,535.95
I0002894801,O2026030100028948,P00090,服饰,2,139.99,279.98
I0002894901,O2026041300028949,P00304,美妆,2,106.67,213.34
I0002895001,O2025120600028950,P00234,运动,2,1853.97,3707.94
I0002895101,O2025120100028951,P00629,美妆,1,156.47,156.47
I0002895102,O2025120100028951,P00144,美妆,2,255.16,510.32
I0002895201,O2025110300028952,P00506,服饰,1,64.16,64.16
I0002895202,O2025110300028952,P00781,服饰,1,131.49,131.49
I0002895301,O2025112800028953,P00066,服饰,2,64.89,129.78
I0002895302,O2025112800028953,P00207,运动,1,1147.00,1147.00
I0002895303,O2025112800028953,P00521,美妆,2,77.28,154.56
I0002895401,O2026012000028954,P00711,美妆,1,372.39,372.39
I0002895402,O2026012000028954,P00467,数码,1,795.99,795.99
I0002895403,O2026012000028954,P00423,美妆,1,118.93,118.93
I0002895501,O2025112500028955,P00148,服饰,1,87.79,87.79
I0002895502,O2025112500028955,P00337,美妆,2,189.74,379.48
I0002895601,O2025082100028956,P00333,家居,1,443.21,443.21
I0002895602,O2025082100028956,P00047,家电,4,661.85,2647.40
I0002895603,O2025082100028956,P00069,家电,1,1560.91,1560.91
I0002895701,O2025082700028957,P00277,美妆,1,290.23,290.23
I0002895801,O2026032000028958,P00280,食品,1,60.62,60.62
I0002895901,O2025052800028959,P00726,运动,3,205.68,617.04
I0002896001,O2026062300028960,P00149,美妆,1,203.77,203.77
I0002896002,O2026062300028960,P00593,服饰,1,126.64,126.64
I0002896003,O2026062300028960,P00627,服饰,1,316.41,316.41
I0002896004,O2026062300028960,P00673,食品,1,191.89,191.89
I0002896101,O2025091600028961,P00644,服饰,2,175.38,350.76
I0002896102,O2025091600028961,P00408,运动,1,553.52,553.52
I0002896103,O2025091600028961,P00444,美妆,1,343.47,343.47
I0002896104,O2025091600028961,P00350,美妆,1,440.68,440.68
I0002896201,O2025030200028962,P00535,运动,1,2349.44,2349.44
I0002896202,O2025030200028962,P00554,食品,1,116.46,116.46
I0002896203,O2025030200028962,P00560,服饰,1,149.10,149.10
I0002896204,O2025030200028962,P00567,服饰,1,312.74,312.74
I0002896301,O2025042600028963,P00306,母婴,2,270.53,541.06
I0002896302,O2025042600028963,P00510,食品,1,163.14,163.14
I0002896401,O2025071700028964,P00493,美妆,2,301.95,603.90
I0002896402,O2025071700028964,P00243,食品,1,54.62,54.62
I0002896403,O2025071700028964,P00508,服饰,2,546.34,1092.68
I0002896404,O2025071700028964,P00098,食品,1,87.61,87.61
I0002896501,O2025112400028965,P00099,母婴,1,737.41,737.41
I0002896502,O2025112400028965,P00078,家居,1,307.21,307.21
I0002896601,O2026051400028966,P00241,数码,1,5406.14,5406.14
I0002896701,O2026021400028967,P00399,母婴,2,782.29,1564.58
I0002896801,O2026061300028968,P00590,数码,4,3293.04,13172.16
I0002896802,O2026061300028968,P00542,图书,1,204.23,204.23
I0002896803,O2026061300028968,P00251,食品,2,287.30,574.60
I0002896901,O2025030100028969,P00054,母婴,1,216.14,216.14
I0002897001,O2025012900028970,P00018,食品,1,123.65,123.65
I0002897002,O2025012900028970,P00224,美妆,1,342.65,342.65
I0002897003,O2025012900028970,P00614,母婴,2,578.42,1156.84
I0002897101,O2025122900028971,P00126,运动,4,616.45,2465.80
I0002897201,O2025061500028972,P00766,美妆,1,516.22,516.22
I0002897202,O2025061500028972,P00004,食品,3,31.09,93.27
I0002897301,O2025032600028973,P00075,母婴,1,325.89,325.89
I0002897401,O2025111100028974,P00586,运动,4,364.88,1459.52
I0002897402,O2025111100028974,P00498,服饰,1,196.93,196.93
I0002897501,O2025111800028975,P00383,图书,1,137.14,137.14
I0002897502,O2025111800028975,P00545,家居,2,242.95,485.90
I0002897601,O2025122900028976,P00658,食品,1,147.40,147.40
I0002897602,O2025122900028976,P00723,母婴,1,330.36,330.36
I0002897701,O2025061800028977,P00644,服饰,2,187.73,375.46
I0002897702,O2025061800028977,P00704,母婴,1,905.31,905.31
I0002897801,O2026010800028978,P00250,运动,1,791.63,791.63
I0002897802,O2026010800028978,P00419,服饰,1,897.49,897.49
I0002897803,O2026010800028978,P00717,服饰,1,271.42,271.42
I0002897901,O2025112900028979,P00316,数码,1,3681.02,3681.02
I0002898001,O2026010100028980,P00185,数码,4,1344.77,5379.08
I0002898002,O2026010100028980,P00104,美妆,1,704.90,704.90
I0002898101,O2026021900028981,P00505,美妆,1,153.96,153.96
I0002898201,O2025042300028982,P00255,家电,1,1949.01,1949.01
I0002898202,O2025042300028982,P00445,家居,1,377.52,377.52
I0002898301,O2025120400028983,P00187,食品,4,208.97,835.88
I0002898401,O2026022800028984,P00282,家居,2,158.55,317.10
I0002898402,O2026022800028984,P00781,服饰,1,132.23,132.23
I0002898501,O2026061300028985,P00235,图书,1,45.61,45.61
I0002898502,O2026061300028985,P00700,家居,1,1544.73,1544.73
I0002898601,O2026022700028986,P00545,家居,1,261.29,261.29
I0002898701,O2025110600028987,P00325,家居,2,761.25,1522.50
I0002898702,O2025110600028987,P00503,家电,2,613.58,1227.16
I0002898703,O2025110600028987,P00674,食品,1,77.50,77.50
I0002898704,O2025110600028987,P00307,美妆,1,131.34,131.34
I0002898705,O2025110600028987,P00047,家电,1,671.62,671.62
I0002898801,O2025010300028988,P00669,美妆,1,106.34,106.34
I0002898802,O2025010300028988,P00518,图书,1,136.95,136.95
I0002898901,O2025061200028989,P00779,食品,2,81.01,162.02
I0002898902,O2025061200028989,P00262,食品,1,96.65,96.65
I0002898903,O2025061200028989,P00407,母婴,1,672.40,672.40
I0002899001,O2026012500028990,P00350,美妆,1,430.63,430.63
I0002899002,O2026012500028990,P00172,食品,1,64.79,64.79
I0002899101,O2026030800028991,P00327,食品,1,92.86,92.86
I0002899102,O2026030800028991,P00312,母婴,4,255.23,1020.92
I0002899103,O2026030800028991,P00774,家居,1,898.68,898.68
I0002899201,O2025091300028992,P00695,服饰,1,144.31,144.31
I0002899202,O2025091300028992,P00689,美妆,1,126.83,126.83
I0002899301,O2026041700028993,P00219,母婴,1,280.71,280.71
I0002899302,O2026041700028993,P00243,食品,2,54.18,108.36
I0002899303,O2026041700028993,P00187,食品,1,206.22,206.22
I0002899401,O2025100500028994,P00593,服饰,1,129.81,129.81
I0002899501,O2026061400028995,P00579,服饰,1,282.50,282.50
I0002899502,O2026061400028995,P00721,美妆,1,267.14,267.14
I0002899503,O2026061400028995,P00454,母婴,1,804.34,804.34
I0002899504,O2026061400028995,P00375,运动,1,156.82,156.82
I0002899601,O2025122300028996,P00026,食品,1,116.85,116.85
I0002899602,O2025122300028996,P00539,家居,1,1144.05,1144.05
I0002899701,O2025091700028997,P00622,家电,1,1948.43,1948.43
I0002899801,O2026010300028998,P00322,服饰,3,200.87,602.61
I0002899901,O2026041400028999,P00041,服饰,1,159.02,159.02
I0002900001,O2026011800029000,P00427,运动,2,1817.38,3634.76
I0002900002,O2026011800029000,P00268,服饰,2,476.76,953.52
I0002900003,O2026011800029000,P00751,服饰,1,198.10,198.10
I0002900004,O2026011800029000,P00334,运动,1,153.16,153.16
I0002900005,O2026011800029000,P00470,运动,1,416.37,416.37
I0002900101,O2026022200029001,P00534,母婴,2,117.73,235.46
I0002900201,O2026030700029002,P00672,运动,1,911.47,911.47
I0002900301,O2026030500029003,P00234,运动,1,1868.72,1868.72
I0002900302,O2026030500029003,P00098,食品,1,88.50,88.50
I0002900401,O2025122100029004,P00427,运动,1,1879.61,1879.61
I0002900402,O2025122100029004,P00370,美妆,1,211.11,211.11
I0002900501,O2025093000029005,P00061,母婴,2,592.71,1185.42
I0002900502,O2025093000029005,P00054,母婴,1,216.38,216.38
I0002900601,O2026062300029006,P00668,家居,5,1163.91,5819.55
I0002900602,O2026062300029006,P00776,食品,1,73.70,73.70
I0002900701,O2025011900029007,P00093,运动,1,613.08,613.08
I0002900702,O2025011900029007,P00494,食品,1,95.09,95.09
I0002900801,O2025111200029008,P00254,食品,2,269.91,539.82
I0002900901,O2026050100029009,P00691,食品,1,60.56,60.56
I0002900902,O2026050100029009,P00614,母婴,1,582.27,582.27
I0002901001,O2025081800029010,P00696,服饰,1,187.06,187.06
I0002901002,O2025081800029010,P00203,食品,2,42.58,85.16
